OBJECTID,AU_ID,AU_Name,AU_WBType,AU_UseCode,AU_LenMile,AU_AreaAcr,HUC12,AQWMS_NUM,AQWMS_TXT
6467,OR_WS_171200060103_05_106741,Elder Creek,460,5,83.6341431,0,1.712E+11,106741,106741
6468,OR_WS_171200060104_05_106742,South Creek,460,5,107.964997,0,1.712E+11,106742,106742
6469,OR_WS_171200060105_05_106743,Ben Young Creek,460,5,34.37368594,0,1.712E+11,106743,106743
6470,OR_WS_171200060106_05_106744,Swamp Creek-Chewaucan River,460,5,69.8760937,0,1.712E+11,106744,106744
6471,OR_WS_171200060201_05_106745,Coffeepot Creek,460,5,55.49302719,0,1.712E+11,106745,106745
6472,OR_WS_171200060202_05_106746,Bear Creek,460,5,42.85001902,0,1.712E+11,106746,106746
6473,OR_WS_171200060203_05_106957,Mill Creek-Chewaucan River,460,5,85.95090559,0,1.712E+11,106957,106957
6474,OR_WS_171200060301_05_106747,Upper Crooked Creek,460,5,115.9229074,0,1.712E+11,106747,106747
6475,OR_WS_171200060302_05_106748,Lower Crooked Creek,460,5,56.9686341,0,1.712E+11,106748,106748
6476,OR_WS_171200060401_05_106749,Sand Hollow,460,5,46.35876168,0,1.712E+11,106749,106749
6477,OR_WS_171200060402_05_106750,Moss Creek,460,5,80.49176523,0,1.712E+11,106750,106750
6478,OR_WS_171200060403_05_106751,Upper Chewaucan Marsh,460,5,185.220407,0,1.712E+11,106751,106751
6479,OR_WS_171200060404_05_106752,Upper Willow Creek,460,5,34.24274454,0,1.712E+11,106752,106752
6480,OR_WS_171200060405_05_106753,Lower Willow Creek,460,5,84.43627102,0,1.712E+11,106753,106753
6481,OR_WS_171200060406_05_106754,Lower Chewaucan Marsh,460,5,86.5555831,0,1.712E+11,106754,106754
6482,OR_WS_171200060407_05_106755,Chewaucan River,460,5,36.20176451,0,1.712E+11,106755,106755
6483,OR_WS_171200060501_05_106918,Button Waterhole,460,5,27.31957219,0,1.712E+11,106918,106918
6484,OR_WS_171200060502_05_106756,Kelso Reservoir,460,5,29.41885381,0,1.712E+11,106756,106756
6485,OR_WS_171200060503_05_106757,Thorne and Wisdom Lake,460,5,37.78009463,0,1.712E+11,106757,106757
6486,OR_WS_171200060504_05_106758,Sand Canyon,460,5,48.44490714,0,1.712E+11,106758,106758
6487,OR_WS_171200060505_05_106759,Shores Waterhole-Frontal Lake Abert,460,5,52.46372006,0,1.712E+11,106759,106759
6488,OR_WS_171200060506_05_106760,Lake Abert,460,5,8.155973322,0,1.712E+11,106760,106760
6489,OR_WS_171200060601_05_106917,Diablo Flat,460,5,55.03011378,0,1.712E+11,106917,106917
6490,OR_WS_171200060602_05_106916,Bull Lake,460,5,25.54376632,0,1.712E+11,106916,106916
6491,OR_WS_171200060603_05_106761,Broken Coffee Pot Waterhole,460,5,53.05229572,0,1.712E+11,106761,106761
6492,OR_WS_171200060604_05_106762,Little Waterhole,460,5,28.50353206,0,1.712E+11,106762,106762
6493,OR_WS_171200070101_05_106763,Cow Head Slough,460,5,1.022678108,0,1.712E+11,106763,106763
6494,OR_WS_171200070102_05_106764,Upper Twelvemile Creek,460,5,40.15693006,0,1.712E+11,106764,106764
6495,OR_WS_171200070104_05_106765,Horse Creek,460,5,8.54353996,0,1.712E+11,106765,106765
6496,OR_WS_171200070105_05_106766,Big Lake,460,5,7.771169447,0,1.712E+11,106766,106766
6497,OR_WS_171200070106_05_106767,Cattle Guard Spring-Twentymile Creek,460,5,48.7941478,0,1.712E+11,106767,106767
6498,OR_WS_171200070107_05_106768,Lower Twelvemile Creek,460,5,19.44978947,0,1.712E+11,106768,106768
6499,OR_WS_171200070201_05_106958,Upper Coleman Creek,460,5,1.982934129,0,1.712E+11,106958,106958
6500,OR_WS_171200070202_05_106946,Lower Coleman Creek,460,5,56.70482026,0,1.712E+11,106946,106946
6501,OR_WS_171200070301_05_106769,Mud Creek,460,5,41.0903575,0,1.712E+11,106769,106769
6502,OR_WS_171200070302_05_106770,Upper Camas Creek,460,5,66.94414357,0,1.712E+11,106770,106770
6503,OR_WS_171200070303_05_106771,Crane Lake,460,5,25.0725406,0,1.712E+11,106771,106771
6504,OR_WS_171200070304_05_106772,Dismal Creek-Deep Creek,460,5,58.1385767,0,1.712E+11,106772,106772
6505,OR_WS_171200070305_05_106773,Burnt Creek-Deep Creek,460,5,86.31711941,0,1.712E+11,106773,106773
6506,OR_WS_171200070306_05_106774,Horse Creek-Deep Creek,460,5,28.87330038,0,1.712E+11,106774,106774
6507,OR_WS_171200070307_05_106775,Lower Camas Creek,460,5,31.01029818,0,1.712E+11,106775,106775
6508,OR_WS_171200070308_05_106776,Upper Drake Creek,460,5,62.36697955,0,1.712E+11,106776,106776
6509,OR_WS_171200070309_05_106777,Lower Drake Creek,460,5,49.59707798,0,1.712E+11,106777,106777
6510,OR_WS_171200070310_05_106778,Gibson Canyon-Deep Creek,460,5,23.8459285,0,1.712E+11,106778,106778
6511,OR_WS_171200070401_05_106779,Upper Honey Creek,460,5,44.85006507,0,1.712E+11,106779,106779
6512,OR_WS_171200070402_05_106915,Snyder Creek,460,5,81.2989244,0,1.712E+11,106915,106915
6513,OR_WS_171200070403_05_106780,Middle Honey Creek,460,5,68.09797066,0,1.712E+11,106780,106780
6514,OR_WS_171200070404_05_106781,McDowell Creek,460,5,70.81805049,0,1.712E+11,106781,106781
6515,OR_WS_171200070405_05_106782,Lower Honey Creek,460,5,19.74229564,0,1.712E+11,106782,106782
6516,OR_WS_171200070501_05_106783,Greaser Canyon,460,5,40.96286186,0,1.712E+11,106783,106783
6517,OR_WS_171200070502_05_106914,Fish Creek,460,5,57.24372912,0,1.712E+11,106914,106914
6518,OR_WS_171200070503_05_106913,Deep Creek-Crump Lake,460,5,202.9504062,0,1.712E+11,106913,106913
6519,OR_WS_171200070504_05_106784,Priday Reservoir-Fish Creek,460,5,68.75284653,0,1.712E+11,106784,106784
6520,OR_WS_171200070505_05_106785,Hart Lake,460,5,39.43613413,0,1.712E+11,106785,106785
6521,OR_WS_171200070601_05_106786,Upper Rabbit Creek,460,5,95.89815406,0,1.712E+11,106786,106786
6522,OR_WS_171200070602_05_106910,Foley Creek,460,5,62.52053509,0,1.712E+11,106910,106910
6523,OR_WS_171200070603_05_106947,Sagehen Lake,460,5,37.52871061,0,1.712E+11,106947,106947
6524,OR_WS_171200070604_05_106787,Sherlock Gulch,460,5,53.92630008,0,1.712E+11,106787,106787
6525,OR_WS_171200070605_05_106949,Sagebrush Knoll Draw,460,5,83.16644026,0,1.712E+11,106949,106949
6526,OR_WS_171200070606_05_106788,Lower Rabbit Creek,460,5,113.888315,0,1.712E+11,106788,106788
6527,OR_WS_171200070701_05_106789,Brushy Lake,460,5,36.78900126,0,1.712E+11,106789,106789
6528,OR_WS_171200070702_05_106790,Orejana Canyon,460,5,115.0178507,0,1.712E+11,106790,106790
6529,OR_WS_171200070703_05_106791,Kit Canyon,460,5,58.75615863,0,1.712E+11,106791,106791
6530,OR_WS_171200070704_05_106909,Corporation Lake,460,5,7.81409099,0,1.712E+11,106909,106909
6531,OR_WS_171200070801_05_106792,Mikes Draw,460,5,64.96650764,0,1.712E+11,106792,106792
6532,OR_WS_171200070802_05_106793,Bluejoint Lake,460,5,47.55668137,0,1.712E+11,106793,106793
6533,OR_WS_171200070803_05_106794,Givens Slough,460,5,198.6788344,0,1.712E+11,106794,106794
6534,OR_WS_171200080201_05_106795,Headwaters Sage Hen Creek,460,5,49.11506206,0,1.712E+11,106795,106795
6535,OR_WS_171200080202_05_106796,Dixon Waterhole-Sage Hen Creek,460,5,38.24481359,0,1.712E+11,106796,106796
6536,OR_WS_171200080203_05_106797,Sage Hen Butte-Sage Hen Creek,460,5,83.71188521,0,1.712E+11,106797,106797
6537,OR_WS_171200080204_05_106798,Rocky Canyon-Sage Hen Creek,460,5,53.89838277,0,1.712E+11,106798,106798
6538,OR_WS_171200080205_05_106799,Buckaroo Pass-Sage Hen Creek,460,5,43.30990511,0,1.712E+11,106799,106799
6539,OR_WS_171200080206_05_106800,Boundary Butte,460,5,9.678968355,0,1.712E+11,106800,106800
6540,OR_WS_171200080207_05_106801,Dry Lake Waterhole,460,5,83.47580004,0,1.712E+11,106801,106801
6541,OR_WS_171200080301_05_106802,Guano Creek,460,5,86.09922709,0,1.712E+11,106802,106802
6542,OR_WS_171200080302_05_106803,Jack Creek,460,5,43.28961205,0,1.712E+11,106803,106803
6543,OR_WS_171200080303_05_106804,Piute Creek,460,5,53.19958623,0,1.712E+11,106804,106804
6544,OR_WS_171200080304_05_106805,State Line Canyon,460,5,73.73817454,0,1.712E+11,106805,106805
6545,OR_WS_171200080305_05_106806,Guano Lake,460,5,78.16412057,0,1.712E+11,106806,106806
6546,OR_WS_171200080306_05_106807,Macy Flat,460,5,2.935859954,0,1.712E+11,106807,106807
6547,OR_WS_171200080401_05_106808,North Lakes-Guano Valley,460,5,41.80055564,0,1.712E+11,106808,106808
6548,OR_WS_171200080402_05_106809,Long Lake-Guano Slough,460,5,44.66436123,0,1.712E+11,106809,106809
6549,OR_WS_171200080403_05_106810,Alger Lake,460,5,24.10964566,0,1.712E+11,106810,106810
6550,OR_WS_171200080404_05_106811,171200080404-Guano Valley,460,5,33.94925742,0,1.712E+11,106811,106811
6551,OR_WS_171200080405_05_106812,Deer Creek,460,5,39.3549191,0,1.712E+11,106812,106812
6552,OR_WS_171200080406_05_106813,Link Lake-Guano Slough,460,5,33.43993737,0,1.712E+11,106813,106813
6553,OR_WS_171200080407_05_106814,Mahogany Spring,460,5,36.46126964,0,1.712E+11,106814,106814
6554,OR_WS_171200080408_05_106815,West Road Gulch-Guano Slough,460,5,34.29612923,0,1.712E+11,106815,106815
6555,OR_WS_171200080409_05_106816,Black Canyon,460,5,76.91123624,0,1.712E+11,106816,106816
6556,OR_WS_171200080410_05_106817,Blocks Canyon-Guano Slough,460,5,85.02095963,0,1.712E+11,106817,106817
6557,OR_WS_171200080411_05_106818,Guano Reservoir-Guano Slough,460,5,54.34047536,0,1.712E+11,106818,106818
6558,OR_WS_171200080501_05_106819,Headwaters Rock Creek,460,5,96.00224295,0,1.712E+11,106819,106819
6559,OR_WS_171200080502_05_106820,Upper Rock Creek,460,5,58.19896286,0,1.712E+11,106820,106820
6560,OR_WS_171200080503_05_106821,Sixmile Draw,460,5,54.08564216,0,1.712E+11,106821,106821
6561,OR_WS_171200080504_05_106822,Middle Rock Creek,460,5,27.33441791,0,1.712E+11,106822,106822
6562,OR_WS_171200080505_05_106823,High Rim Waterhole,460,5,31.83750067,0,1.712E+11,106823,106823
6563,OR_WS_171200080506_05_106824,Lower Rock Creek,460,5,43.47142913,0,1.712E+11,106824,106824
6564,OR_WS_171200080507_05_106825,Buckhorn Canyon,460,5,67.52878733,0,1.712E+11,106825,106825
6565,OR_WS_171200080508_05_106826,Outlet Rock Creek,460,5,27.70928892,0,1.712E+11,106826,106826
6566,OR_WS_171200080601_05_106827,East Road Gulch,460,5,123.1642464,0,1.712E+11,106827,106827
6567,OR_WS_171200080602_05_106828,Rattlesnake Butte-Guano Slough,460,5,68.26761174,0,1.712E+11,106828,106828
6568,OR_WS_171200080603_05_106829,Guano Slough,460,5,14.68573266,0,1.712E+11,106829,106829
6569,OR_WS_171200080604_05_106830,Flook Lake,460,5,56.30927768,0,1.712E+11,106830,106830
6570,OR_WS_171200080605_05_106831,Zero Waterhole,460,5,16.37450635,0,1.712E+11,106831,106831
6571,OR_WS_171200080606_05_106832,Cox Butte,460,5,6.569780334,0,1.712E+11,106832,106832
6572,OR_WS_171200080701_05_106833,Loggerhead Canyon,460,5,40.42489337,0,1.712E+11,106833,106833
6573,OR_WS_171200080702_05_106834,Augustine Canyon,460,5,65.05651686,0,1.712E+11,106834,106834
6574,OR_WS_171200080703_05_106835,Tucke Lake,460,5,35.38728851,0,1.712E+11,106835,106835
6575,OR_WS_171200080704_05_106836,Mud Spring Reservoir,460,5,31.86248658,0,1.712E+11,106836,106836
6576,OR_WS_171200080705_05_106837,Catlow Valley,460,5,14.70957972,0,1.712E+11,106837,106837
6577,OR_WS_171200080801_05_106838,Juniper Creek,460,5,28.92672378,0,1.712E+11,106838,106838
6578,OR_WS_171200080802_05_106839,Walls Lake Reservoir-Walls Lake,460,5,61.70269266,0,1.712E+11,106839,106839
6579,OR_WS_171200080803_05_106840,Waterhole Canyon,460,5,70.10903068,0,1.712E+11,106840,106840
6580,OR_WS_171200080804_05_106841,Solomon Canyon,460,5,64.53856229,0,1.712E+11,106841,106841
6581,OR_WS_171200080805_05_106842,Town of Catlow,460,5,12.25299306,0,1.712E+11,106842,106842
6582,OR_WS_171200080806_05_106843,Dry Creek,460,5,59.46841561,0,1.712E+11,106843,106843
6583,OR_WS_171200080807_05_106844,Kueny Canyon,460,5,73.55946215,0,1.712E+11,106844,106844
6584,OR_WS_171200080808_05_106845,McBurney Well,460,5,40.787749,0,1.712E+11,106845,106845
6585,OR_WS_171200080901_05_106846,Home Creek,460,5,66.59889371,0,1.712E+11,106846,106846
6586,OR_WS_171200080902_05_106847,Threemile Creek,460,5,72.69809869,0,1.712E+11,106847,106847
6587,OR_WS_171200080903_05_106848,Three Lakes Waterhole,460,5,69.86272491,0,1.712E+11,106848,106848
6588,OR_WS_171200080904_05_106849,Sixmile Creek,460,5,42.79015428,0,1.712E+11,106849,106849
6589,OR_WS_171200080905_05_106850,Garrison Lake,460,5,12.02506799,0,1.712E+11,106850,106850
6590,OR_WS_171200081001_05_106851,Upper Skull Creek,460,5,78.90799365,0,1.712E+11,106851,106851
6591,OR_WS_171200081002_05_106852,Long Hollow,460,5,43.84144792,0,1.712E+11,106852,106852
6592,OR_WS_171200081003_05_106853,Lower Skull Creek,460,5,43.55063128,0,1.712E+11,106853,106853
6593,OR_WS_171200081101_05_106854,Butch Reservoir,460,5,81.04618316,0,1.712E+11,106854,106854
6594,OR_WS_171200081102_05_106855,Ryegrass Valley,460,5,47.524722,0,1.712E+11,106855,106855
6595,OR_WS_171200081103_05_106856,Shallow Lake,460,5,98.22911736,0,1.712E+11,106856,106856
6596,OR_WS_171200081104_05_106857,Surveyors Lake,460,5,61.4222956,0,1.712E+11,106857,106857
6597,OR_WS_171200081105_05_106858,Big Red,460,5,17.35125787,0,1.712E+11,106858,106858
6598,OR_WS_171200081106_05_106859,Butcher Flat,460,5,85.239055,0,1.712E+11,106859,106859
6599,OR_WS_171200081107_05_106860,Deadman Canyon,460,5,32.87550933,0,1.712E+11,106860,106860
6600,OR_WS_171200081108_05_106861,Square Mountain Creek,460,5,22.80930218,0,1.712E+11,106861,106861
6601,OR_WS_171200081109_05_106862,Hawks Valley,460,5,38.16418772,0,1.712E+11,106862,106862
6602,OR_WS_171200081110_05_106863,Canyon Creek,460,5,36.36147427,0,1.712E+11,106863,106863
6603,OR_WS_171200090101_05_106864,Wilder Creek,460,5,3.583907616,0,1.712E+11,106864,106864
6604,OR_WS_171200090102_05_106955,Long Canyon-Frontal Pueblo Valley,460,5,37.39669655,0,1.712E+11,106955,106955
6605,OR_WS_171200090103_05_106954,Cottonwood Creek,460,5,81.14961311,0,1.712E+11,106954,106954
6606,OR_WS_171200090104_05_106953,Red Mountain Creek-Frontal Pueblo Valley,460,5,105.1806315,0,1.712E+11,106953,106953
6607,OR_WS_171200090105_05_106865,Antelope Creek-Frontal Pueblo Valley,460,5,0.794640808,0,1.712E+11,106865,106865
6608,OR_WS_171200090106_05_106956,Van Horn Creek-Frontal Pueblo Valley,460,5,104.6290703,0,1.712E+11,106956,106956
6609,OR_WS_171200090107_05_106952,Pueblo Slough,460,5,65.98910785,0,1.712E+11,106952,106952
6610,OR_WS_171200090201_05_106866,Big Trout Creek,460,5,97.22315949,0,1.712E+11,106866,106866
6611,OR_WS_171200090202_05_106867,Upper Trout Creek,460,5,111.9751596,0,1.712E+11,106867,106867
6612,OR_WS_171200090203_05_106868,Middle Trout Creek,460,5,69.81162658,0,1.712E+11,106868,106868
6613,OR_WS_171200090204_05_106869,Calderwood Desert Well,460,5,88.24768019,0,1.712E+11,106869,106869
6614,OR_WS_171200090205_05_106870,Sesena Creek-Frontal Pueblo Valley,460,5,113.6743311,0,1.712E+11,106870,106870
6615,OR_WS_171200090206_05_106871,Fields Creek-Frontal Pueblo Valley,460,5,97.01104826,0,1.712E+11,106871,106871
6616,OR_WS_171200090207_05_106872,Lower Trout Creek-Frontal Alvord Lake,460,5,113.1155649,0,1.712E+11,106872,106872
6617,OR_WS_171200090208_05_106873,Borax Lake,460,5,46.10862657,0,1.712E+11,106873,106873
6618,OR_WS_171200090209_05_106874,Wildhorse Creek-Frontal Alvord Lake,460,5,154.6868442,0,1.712E+11,106874,106874
6619,OR_WS_171200090210_05_106875,Bone Creek-Alvord Lake,460,5,34.47072234,0,1.712E+11,106875,106875
6620,OR_WS_171200090301_05_106876,1.712E+11,460,5,9.355331682,0,1.712E+11,106876,106876
6621,OR_WS_171200090302_05_106877,Little Sand Gap,460,5,71.47495652,0,1.712E+11,106877,106877
6622,OR_WS_171200090303_05_106878,Sailor Jack Spring-Frontal Alvord Desert,460,5,48.25469392,0,1.712E+11,106878,106878
6623,OR_WS_171200090304_05_106879,Big Alvord Creek-Frontal Alvord Desert,460,5,78.80058453,0,1.712E+11,106879,106879
6624,OR_WS_171200090305_05_106880,Mosquito Creek-Frontal Alvord Desert,460,5,114.3058505,0,1.712E+11,106880,106880
6625,OR_WS_171200090306_05_106881,Big Sand Gap-Frontal Alvord Desert,460,5,47.50047806,0,1.712E+11,106881,106881
6626,OR_WS_171200090307_09_106882,Alvord Desert,460,9,23.04284779,0,1.712E+11,106882,106882
6627,OR_WS_171200090401_05_106883,Fifteenmile Creek,460,5,64.70339663,0,1.712E+11,106883,106883
6628,OR_WS_171200090402_05_106884,Upper Whitehorse Creek,460,5,81.77852246,0,1.712E+11,106884,106884
6629,OR_WS_171200090403_05_106885,Little Whitehorse Creek,460,5,62.64906028,0,1.712E+11,106885,106885
6630,OR_WS_171200090404_05_106886,Fish Creek,460,5,77.62079965,0,1.712E+11,106886,106886
6631,OR_WS_171200090405_05_106887,Lower Whitehorse Creek,460,5,151.4325157,0,1.712E+11,106887,106887
6632,OR_WS_171200090501_05_106888,Antelope Creek,460,5,117.4798412,0,1.712E+11,106888,106888
6633,OR_WS_171200090502_05_106889,Twelvemile Creek,460,5,165.9253913,0,1.712E+11,106889,106889
6634,OR_WS_171200090503_05_106890,Duck Creek-Frontal Coyote Lake,460,5,125.2259364,0,1.712E+11,106890,106890
6635,OR_WS_171200090504_05_106891,Ancient Lake Well-Frontal Coyote Lake,460,5,78.5205054,0,1.712E+11,106891,106891
6636,OR_WS_171200090505_05_106892,Pipeline Well-Frontal Coyote Lake,460,5,107.7518382,0,1.712E+11,106892,106892
6637,OR_WS_171200090506_05_106893,Coyote Lake,460,5,7.227085532,0,1.712E+11,106893,106893
6638,OR_WS_171200090601_05_106894,Lonely Reservoir,460,5,115.9114426,0,1.712E+11,106894,106894
6639,OR_WS_171200090602_05_106895,Upper Willow Creek,460,5,100.0801383,0,1.712E+11,106895,106895
6640,OR_WS_171200090603_05_106896,Buckskin Reservoir Number 4,460,5,96.19101329,0,1.712E+11,106896,106896
6641,OR_WS_171200090604_05_106897,Lower Willow Creek,460,5,118.2464396,0,1.712E+11,106897,106897
6642,OR_WS_171200090605_05_106898,Lower Willow Creek Waterhole,460,5,68.05979599,0,1.712E+11,106898,106898
6643,OR_WS_171200090701_05_106899,North Table Mountain Reservoir,460,5,44.31208704,0,1.712E+11,106899,106899
6644,OR_WS_171200090702_05_106900,Mickey Basin,460,5,110.9641715,0,1.712E+11,106900,106900
6645,OR_WS_171200090703_05_106901,Big Basin,460,5,46.01379838,0,1.712E+11,106901,106901
6646,OR_WS_171200090704_05_106902,Summit Creek,460,5,104.3726226,0,1.712E+11,106902,106902
6647,OR_WS_171200090705_05_106903,Squaw Creek,460,5,87.66338526,0,1.712E+11,106903,106903
6648,OR_WS_171200090706_05_106904,Stonehouse Canyon,460,5,60.97517648,0,1.712E+11,106904,106904
6649,OR_WS_171200090801_05_106905,Heath Lake,460,5,109.8664071,0,1.712E+11,106905,106905
6650,OR_WS_171200090802_05_106906,Sunrise Valley,460,5,34.64342595,0,1.712E+11,106906,106906
6651,OR_WS_171200090803_05_106907,Sheepshead Canyon Creek-Frontal Folly Farm Flat,460,5,44.37068736,0,1.712E+11,106907,106907
6652,OR_WS_171200090804_05_106908,Quail Creek-Folly Farm Flat,460,5,88.13064081,0,1.712E+11,106908,106908
6653,OR_WS_180101010101_02_107008,Upper North Fork Smith River,460,2,101.1486035,0,1.80101E+11,107008,107008
6654,OR_WS_180101010102_02_107009,Baldface Creek,460,2,68.63290611,0,1.80101E+11,107009,107009
6655,OR_WS_180101010103_00_107152,Diamond Creek,460,2,29.26492245,0,1.80101E+11,107152,107152
6656,OR_WS_180101010104_02_107189,Lower North Fork Smith River,460,2,28.30391262,0,1.80101E+11,107189,107189
6657,OR_WS_180101010203_02_107153,Patrick Creek,460,2,0.873818692,0,1.80101E+11,107153,107153
6658,OR_WS_180101010403_00_107151,Rowdy Creek,460,2,5.431031686,0,1.80101E+11,107151,107151
6659,OR_WS_180102010101_05_107010,Headwaters Williamson River,460,5,46.30287891,0,1.80102E+11,107010,107010
6660,OR_WS_180102010102_05_107011,Haystack Draw-Williamson River,460,5,68.45079493,0,1.80102E+11,107011,107011
6661,OR_WS_180102010103_05_107012,Deep Creek-Williamson River,460,5,61.61710593,0,1.80102E+11,107012,107012
6662,OR_WS_180102010104_05_107013,Aspen Creek-Williamson River,460,5,100.0562891,0,1.80102E+11,107013,107013
6663,OR_WS_180102010105_05_107014,Long Prairie-Williamson River,460,5,86.1690558,0,1.80102E+11,107014,107014
6664,OR_WS_180102010201_05_107015,Deer Creek,460,5,20.94486179,0,1.80102E+11,107015,107015
6665,OR_WS_180102010202_05_107016,Shoestring Creek,460,5,34.64057558,0,1.80102E+11,107016,107016
6666,OR_WS_180102010203_05_107017,Lost Creek,460,5,10.59738847,0,1.80102E+11,107017,107017
6667,OR_WS_180102010204_05_107018,Miller Creek,460,5,63.43306546,0,1.80102E+11,107018,107018
6668,OR_WS_180102010205_05_107019,Sink Creek,460,5,33.33486755,0,1.80102E+11,107019,107019
6669,OR_WS_180102010206_05_107020,Cottonwood Creek,460,5,33.50230402,0,1.80102E+11,107020,107020
6670,OR_WS_180102010207_05_107021,Tiny Creek,460,5,55.21361504,0,1.80102E+11,107021,107021
6671,OR_WS_180102010208_05_107022,Forked Horn Springs,460,5,71.26785139,0,1.80102E+11,107022,107022
6672,OR_WS_180102010301_05_107023,Silent Creek,460,5,26.57536509,0,1.80102E+11,107023,107023
6673,OR_WS_180102010302_05_107024,Cow Creek,460,5,22.77820449,0,1.80102E+11,107024,107024
